"test.y","X1"
"OV","BRCA"
"OV","OV"
"OV","HNSC"
"OV","OV"
"OV","OV"
"OV","BRCA"
"OV","OV"
"OV","OV"
"OV","OV"
"OV","OV"
"OV","HNSC"
"OV","ESCA"
"OV","OV"
"OV","OV"
"OV","OV"
"OV","OV"
"OV","OV"
"OV","OV"
"OV","PAAD"
"OV","OV"
"OV","BRCA"
"OV","BRCA"
"OV","UVM"
"GBM","GBM"
"GBM","SARC"
"GBM","GBM"
"GBM","GBM"
"GBM","BRCA"
"GBM","GBM"
"GBM","GBM"
"GBM","LGG"
"GBM","PRAD"
"GBM","GBM"
"GBM","GBM"
"GBM","GBM"
"GBM","KIRP"
"GBM","GBM"
"GBM","GBM"
"GBM","CESC"
"GBM","GBM"
"GBM","LUAD"
"GBM","LUSC"
"GBM","GBM"
"GBM","CESC"
"GBM","GBM"
"OV","BRCA"
"OV","OV"
"OV","LUAD"
"OV","OV"
"OV","OV"
"OV","OV"
"OV","LIHC"
"OV","OV"
"OV","OV"
"OV","OV"
"OV","OV"
"OV","COAD"
"OV","HNSC"
"OV","OV"
"OV","OV"
"OV","BRCA"
"OV","OV"
"PRAD","OV"
"PRAD","PRAD"
"PRAD","PRAD"
"TGCT","PAAD"
"TGCT","TGCT"
"TGCT","BRCA"
"TGCT","PRAD"
"TGCT","KIRC"
"TGCT","LIHC"
"TGCT","TGCT"
"TGCT","LIHC"
"TGCT","TGCT"
"TGCT","TGCT"
"TGCT","BRCA"
"TGCT","PRAD"
"TGCT","KIRP"
"TGCT","TGCT"
"TGCT","TGCT"
"TGCT","TGCT"
"TGCT","PRAD"
"TGCT","PRAD"
"TGCT","BRCA"
"TGCT","PRAD"
"TGCT","CESC"
"ESCA","GBM"
"ESCA","OV"
"ESCA","STAD"
"ESCA","BRCA"
"ESCA","BRCA"
"PAAD","PAAD"
"PAAD","PAAD"
"PAAD","STAD"
"PAAD","PAAD"
"PAAD","PAAD"
"PAAD","LUAD"
"TGCT","TGCT"
"LIHC","CESC"
"LIHC","LIHC"
"LIHC","KIRP"
"LIHC","LGG"
"LIHC","BRCA"
"LIHC","LIHC"
"KIRP","LAML"
"KIRP","HNSC"
"KIRP","KIRP"
"KIRP","KIRP"
"KIRP","LIHC"
"KIRP","PAAD"
"KIRP","COAD"
"KIRP","PRAD"
"OV","LUSC"
"OV","OV"
"OV","OV"
"OV","OV"
"GBM","GBM"
"GBM","BRCA"
"GBM","GBM"
"GBM","PRAD"
"GBM","BRCA"
"GBM","LGG"
"GBM","GBM"
"GBM","GBM"
"LUSC","HNSC"
"LUSC","LUSC"
"LUSC","LUSC"
"LUSC","LUSC"
"LUSC","LUSC"
"LUSC","LUAD"
"LUSC","LUSC"
"LUSC","LUSC"
"LUSC","BLCA"
"LUSC","LUSC"
"LUSC","OV"
"LUAD","LUAD"
"LUAD","SKCM"
"LUAD","LUAD"
"OV","OV"
"OV","OV"
"LUSC","LUSC"
"LUSC","LUSC"
"LUSC","THCA"
"LUAD","SKCM"
"LUAD","LUAD"
"LUAD","LUAD"
"LUSC","LUSC"
"LUSC","LUSC"
"LUSC","OV"
"LUSC","LUAD"
"LUSC","LUSC"
"PAAD","BRCA"
"PAAD","PAAD"
"PAAD","PAAD"
"PAAD","PAAD"
"PAAD","ACC"
"PAAD","KIRP"
"PAAD","PAAD"
"PAAD","LIHC"
"SARC","SARC"
"SARC","GBM"
"SARC","OV"
"SARC","BRCA"
"SARC","LUAD"
"SARC","OV"
"SARC","GBM"
"SARC","HNSC"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","BRCA"
"THYM","THYM"
"MESO","MESO"
"MESO","KIRC"
"MESO","KIRP"
"MESO","MESO"
"MESO","OV"
"CHOL","KIRC"
"GBM","GBM"
"GBM","BRCA"
"GBM","HNSC"
"GBM","LIHC"
"GBM","GBM"
"GBM","BRCA"
"GBM","BRCA"
"OV","OV"
"LUSC","BLCA"
"LUSC","BRCA"
"LUSC","LUSC"
"LUSC","OV"
"LUSC","BRCA"
"LUSC","LUAD"
"LUSC","UCEC"
"LUSC","OV"
"LUAD","LUAD"
"LUAD","OV"
"LUAD","LUSC"
"LUAD","LUAD"
"LUAD","LUSC"
"LUAD","COAD"
"LUAD","LUAD"
"LUAD","LUAD"
"LUAD","GBM"
"LUAD","LGG"
"LUAD","LUAD"
"LUAD","LUAD"
"LUAD","LUAD"
"LUAD","LUAD"
"LUAD","KIRP"
"LUAD","LUSC"
"LUAD","LUSC"
"KIRP","BRCA"
"BRCA","BRCA"
"CESC","LUAD"
"TGCT","TGCT"
"COAD","PAAD"
"HNSC","HNSC"
"THYM","OV"
"THYM","KIRP"
"THYM","BRCA"
"THYM","UVM"
"THYM","THYM"
"GBM","LUSC"
"GBM","BRCA"
"GBM","GBM"
"BLCA","BLCA"
"BLCA","COAD"
"BLCA","SKCM"
"BLCA","BLCA"
"BLCA","BLCA"
"BLCA","BLCA"
"LUAD","LUAD"
"LUAD","LUAD"
"LUAD","PRAD"
"LUAD","LUAD"
"LUAD","GBM"
"LUAD","STAD"
"LUAD","BRCA"
"LUAD","LUAD"
"LUSC","UCEC"
"LUSC","BLCA"
"LUSC","LUSC"
"LUSC","BRCA"
"LUAD","UCEC"
"LUAD","LUAD"
"LUAD","LUAD"
"LUAD","STAD"
"LUAD","BRCA"
"LUAD","LUAD"
"LUAD","LUAD"
"LUAD","LUAD"
"LUAD","GBM"
"LUAD","PAAD"
"LUAD","LUAD"
"LUAD","LUAD"
"LUAD","LUAD"
"LUAD","LUAD"
"LUAD","BRCA"
"LUAD","LUAD"
"LUAD","PAAD"
"LUAD","KIRP"
"LUAD","LUAD"
"LUAD","LUAD"
"LUAD","LUAD"
"LUAD","LUAD"
"LUAD","LUSC"
"LUAD","LUSC"
"LUAD","LUSC"
"LUAD","SKCM"
"LUAD","PAAD"
"LUAD","LUAD"
"LUAD","LUSC"
"LUAD","UCEC"
"LUAD","LIHC"
"LUAD","PAAD"
"LUAD","HNSC"
"LUSC","OV"
"LUSC","UCEC"
"LUSC","COAD"
"LUSC","GBM"
"LUSC","HNSC"
"LUSC","OV"
"LUSC","STAD"
"LUSC","LUSC"
"OV","UCEC"
"OV","OV"
"LUSC","LUSC"
"OV","OV"
"COAD","COAD"
"COAD","COAD"
"KIRP","KIRC"
"KIRP","PRAD"
"KIRP","CESC"
"KIRP","PRAD"
"BRCA","PRAD"
"THYM","THYM"
"LUSC","HNSC"
"LUSC","GBM"
"LUSC","LUSC"
"LUSC","HNSC"
"OV","OV"
"OV","BRCA"
"OV","OV"
"OV","OV"
"OV","OV"
"OV","OV"
"OV","OV"
"OV","OV"
"OV","HNSC"
"OV","SKCM"
"OV","LUSC"
"OV","BRCA"
"OV","OV"
"OV","OV"
"OV","UCEC"
"OV","OV"
"OV","OV"
"LUAD","BRCA"
"LUAD","PRAD"
"LUAD","LUAD"
"LUAD","LUSC"
"LUAD","GBM"
"LUAD","LUAD"
"LUAD","THCA"
"LUAD","LUAD"
"LUSC","STAD"
"LUSC","LUAD"
"LUSC","OV"
"LUSC","BRCA"
"LUSC","LUSC"
"LUSC","LUSC"
"LUSC","OV"
"LUAD","LUAD"
"LUAD","LUSC"
"LUAD","GBM"
"LUAD","PAAD"
"LUSC","COAD"
"LUSC","LUSC"
"LUSC","LUAD"
"LUSC","BRCA"
"LUSC","BRCA"
"LUSC","GBM"
"LUSC","HNSC"
"LUSC","LUSC"
"LUSC","HNSC"
"LUSC","LUSC"
"LUAD","GBM"
"LUAD","SKCM"
"LUAD","GBM"
"LUSC","LUSC"
"LUSC","LUSC"
"LUAD","LUAD"
"LUAD","LUAD"
"LUAD","LUSC"
"LUAD","SKCM"
"LUAD","COAD"
"LUAD","LUSC"
"LUSC","LUSC"
"LUAD","KIRC"
"LUAD","LUAD"
"LUAD","BRCA"
"LUAD","LUAD"
"LUAD","LUAD"
"GBM","PRAD"
"LUAD","KIRP"
"LUAD","LUAD"
"LUAD","LUAD"
"LUAD","LUAD"
"LUAD","THYM"
"LUAD","GBM"
"LUAD","LUAD"
"GBM","GBM"
"GBM","GBM"
"GBM","GBM"
"GBM","GBM"
"GBM","GBM"
"GBM","GBM"
"GBM","BRCA"
"GBM","GBM"
"LUSC","LUSC"
"LUSC","HNSC"
"LUSC","GBM"
"LUSC","HNSC"
"LUSC","LUSC"
"LUSC","LUSC"
"LUSC","OV"
"LUSC","BRCA"
"LUSC","GBM"
"LUSC","HNSC"
"LUSC","LUSC"
"LUSC","HNSC"
"LUSC","HNSC"
"LUSC","LUAD"
"LUSC","COAD"
"LUAD","LUSC"
"LUAD","LUAD"
"LUAD","LUAD"
"LUAD","LUAD"
"LUAD","LUAD"
"LUAD","LIHC"
"LUAD","LUAD"
"LUAD","THCA"
"LUAD","LUAD"
"LUAD","LUAD"
"LUSC","LUSC"
"LUSC","BRCA"
"LUSC","LUSC"
"LUSC","LUSC"
"LUSC","LUSC"
"LUSC","LUSC"
"LUSC","LUSC"
"LUSC","PRAD"
"LUSC","BLCA"
"LUSC","LUSC"
"LUSC","BRCA"
"LUSC","LUSC"
"LUSC","OV"
"LUSC","OV"
"LUSC","LUAD"
"LUSC","LGG"
"LUSC","LUSC"
"LUSC","LUSC"
"LUSC","LUSC"
"LUSC","LUSC"
"LUAD","LUAD"
"LUAD","LUAD"
"LUAD","LUAD"
"LUAD","LUAD"
"LUAD","GBM"
"LUSC","BRCA"
"LUSC","LUAD"
"LUSC","HNSC"
"LUAD","LUAD"
"LUAD","OV"
"LUAD","LGG"
"LUAD","LUAD"
"LUAD","LIHC"
"LUAD","PRAD"
"LUAD","THCA"
"LUSC","LUSC"
"LUAD","PAAD"
"LUAD","LUSC"
"LUAD","LUAD"
"LUSC","UCEC"
"LUSC","BRCA"
"LUSC","LUSC"
"LUSC","HNSC"
"LUAD","STAD"
"LUAD","BRCA"
"LUAD","LUAD"
"LUSC","CESC"
"LUAD","HNSC"
"LUAD","LUAD"
"LUAD","OV"
"LUAD","LUSC"
"LUAD","GBM"
"LUAD","LUAD"
"LUAD","GBM"
"LUSC","LUSC"
"LUAD","LUSC"
"LUAD","LUAD"
"BRCA","BRCA"
"BRCA","OV"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","OV"
"BRCA","BRCA"
"BRCA","STAD"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","LUSC"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","LUAD"
"BRCA","BRCA"
"BRCA","OV"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","OV"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","STAD"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","PRAD"
"BRCA","BRCA"
"KIRC","KIRC"
"KIRC","KIRC"
"KIRC","KIRC"
"KIRC","KIRC"
"KIRC","KIRC"
"KIRC","LUSC"
"KIRC","KIRC"
"KIRC","LIHC"
"KIRC","KIRC"
"KIRC","KIRC"
"KIRC","KIRC"
"KIRP","BRCA"
"KIRP","KIRP"
"KIRP","BRCA"
"KIRP","KIRP"
"KIRP","CESC"
"KIRP","CESC"
"KIRP","HNSC"
"KIRP","PRAD"
"KIRP","GBM"
"UCEC","UCEC"
"UCEC","UCEC"
"UCEC","STAD"
"UCEC","UCEC"
"UCEC","UCEC"
"UCEC","BRCA"
"UCEC","UCEC"
"UCEC","UCEC"
"UCEC","UCEC"
"UCEC","UCEC"
"UCEC","LUSC"
"UCEC","UCEC"
"UCEC","UCEC"
"COAD","COAD"
"COAD","COAD"
"COAD","UCEC"
"COAD","COAD"
"COAD","COAD"
"COAD","READ"
"COAD","COAD"
"COAD","KIRC"
"COAD","COAD"
"BRCA","HNSC"
"BRCA","HNSC"
"BRCA","OV"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","HNSC"
"BRCA","OV"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","OV"
"BRCA","BRCA"
"BRCA","OV"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","UCEC"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","STAD"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","OV"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","GBM"
"BRCA","LUSC"
"BRCA","LUAD"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","UCEC"
"BRCA","BRCA"
"COAD","COAD"
"COAD","COAD"
"COAD","PRAD"
"COAD","COAD"
"COAD","PRAD"
"COAD","BRCA"
"COAD","PRAD"
"COAD","COAD"
"COAD","COAD"
"COAD","COAD"
"COAD","OV"
"COAD","COAD"
"COAD","COAD"
"COAD","COAD"
"COAD","COAD"
"COAD","UCEC"
"COAD","UCEC"
"COAD","COAD"
"COAD","COAD"
"COAD","COAD"
"COAD","UCEC"
"COAD","HNSC"
"COAD","SKCM"
"COAD","KIRP"
"COAD","COAD"
"COAD","COAD"
"COAD","LUAD"
"COAD","COAD"
"COAD","LUAD"
"COAD","COAD"
"COAD","COAD"
"COAD","COAD"
"COAD","COAD"
"COAD","COAD"
"COAD","LUAD"
"COAD","COAD"
"LAML","PRAD"
"LAML","LGG"
"LAML","BRCA"
"LAML","LAML"
"LAML","LGG"
"LAML","LAML"
"LAML","KIRP"
"LAML","PRAD"
"LAML","TGCT"
"LAML","PRAD"
"LAML","COAD"
"LAML","PRAD"
"LAML","LIHC"
"LAML","PRAD"
"LAML","BRCA"
"LAML","LGG"
"LAML","LAML"
"LAML","LAML"
"LAML","PRAD"
"LAML","KIRC"
"LAML","CESC"
"LAML","PAAD"
"LAML","LAML"
"LAML","BRCA"
"LAML","LGG"
"LAML","PRAD"
"LAML","LAML"
"LAML","BRCA"
"LAML","PAAD"
"LAML","LAML"
"BRCA","OV"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","UCEC"
"BRCA","BRCA"
"BRCA","UCEC"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","STAD"
"BRCA","BRCA"
"BRCA","BRCA"
"COAD","COAD"
"COAD","COAD"
"COAD","COAD"
"COAD","COAD"
"READ","COAD"
"READ","BRCA"
"READ","COAD"
"READ","HNSC"
"READ","COAD"
"READ","COAD"
"READ","COAD"
"READ","PRAD"
"READ","KIRP"
"READ","COAD"
"READ","HNSC"
"READ","COAD"
"READ","COAD"
"READ","LUAD"
"READ","READ"
"READ","COAD"
"READ","COAD"
"READ","COAD"
"READ","COAD"
"READ","SKCM"
"READ","COAD"
"READ","READ"
"READ","COAD"
"READ","COAD"
"READ","COAD"
"READ","COAD"
"READ","COAD"
"UCEC","UCEC"
"UCEC","UCEC"
"UCEC","LUSC"
"UCEC","UCEC"
"UCEC","LUSC"
"UCEC","UCS"
"UCEC","UCEC"
"UCEC","UCEC"
"UCEC","UCEC"
"UCEC","UCEC"
"KIRC","KIRC"
"KIRC","KIRC"
"KIRC","BRCA"
"KIRP","THCA"
"KIRP","KIRP"
"KIRP","KIRC"
"COAD","PAAD"
"BRCA","BRCA"
"BRCA","PRAD"
"BRCA","OV"
"BRCA","BRCA"
"BRCA","PRAD"
"BRCA","THCA"
"BRCA","STAD"
"BRCA","OV"
"BRCA","OV"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","OV"
"BRCA","UCEC"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","OV"
"BRCA","BRCA"
"BRCA","OV"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","OV"
"BRCA","BRCA"
"BRCA","GBM"
"BRCA","CESC"
"UCEC","BLCA"
"UCEC","UCEC"
"UCEC","PRAD"
"UCEC","UCEC"
"UCEC","UCEC"
"UCEC","UCEC"
"UCEC","UCEC"
"UCEC","UCEC"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","OV"
"BRCA","OV"
"BRCA","GBM"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","OV"
"BRCA","BRCA"
"BRCA","COAD"
"BRCA","GBM"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","HNSC"
"BRCA","BRCA"
"KIRC","KIRC"
"COAD","COAD"
"UCEC","UVM"
"UCEC","UCEC"
"UCEC","BRCA"
"UCEC","UCEC"
"UCEC","LUSC"
"UCEC","HNSC"
"UCEC","UCEC"
"UCEC","OV"
"UCEC","UCEC"
"UCEC","GBM"
"UCEC","OV"
"UCEC","UCEC"
"UCEC","BLCA"
"UCEC","UCEC"
"UCEC","UCEC"
"UCEC","UCEC"
"UCEC","UCEC"
"UCEC","UCEC"
"UCEC","UCEC"
"COAD","OV"
"COAD","COAD"
"COAD","THCA"
"COAD","COAD"
"COAD","OV"
"COAD","OV"
"COAD","COAD"
"COAD","COAD"
"COAD","COAD"
"COAD","PAAD"
"KIRC","KIRC"
"KIRC","KIRC"
"KIRC","KIRC"
"KIRC","KIRC"
"KIRC","MESO"
"KIRC","KIRC"
"KIRC","KIRC"
"KIRC","HNSC"
"KIRC","KIRC"
"KIRC","KIRC"
"KIRC","KIRC"
"KIRC","KIRC"
"KIRC","KIRC"
"KIRC","BLCA"
"KIRC","KIRC"
"KIRC","KIRC"
"KIRC","OV"
"KIRC","KIRC"
"KIRC","KIRC"
"KIRC","KIRC"
"KIRC","KIRC"
"KIRC","GBM"
"KIRP","PRAD"
"KIRP","OV"
"KIRP","GBM"
"KIRC","KIRC"
"KIRC","PRAD"
"KIRC","BRCA"
"KIRC","KIRC"
"KIRC","TGCT"
"KIRP","BRCA"
"KIRP","PRAD"
"KIRP","BLCA"
"KIRC","KIRC"
"KIRC","HNSC"
"UCEC","UCEC"
"UCEC","GBM"
"UCEC","UCEC"
"UCEC","UCEC"
"UCEC","BRCA"
"UCEC","UCEC"
"UCEC","UCEC"
"UCEC","UCEC"
"UCEC","UCS"
"UCEC","BRCA"
"UCEC","UCEC"
"UCEC","UCEC"
"UCEC","UCEC"
"BRCA","OV"
"BRCA","OV"
"BRCA","BRCA"
"BRCA","HNSC"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","KIRP"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","COAD"
"BRCA","BRCA"
"BRCA","OV"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","BRCA"
"STAD","UCEC"
"STAD","LUAD"
"KIRC","KIRC"
"KIRC","KIRC"
"KIRC","KIRC"
"KIRC","KIRC"
"KIRC","KIRC"
"KIRC","KIRC"
"KIRC","KIRC"
"KIRC","HNSC"
"KIRC","BRCA"
"KIRC","KIRC"
"KIRC","KIRC"
"KIRP","BRCA"
"KIRP","CESC"
"KIRP","LUAD"
"KIRP","KIRP"
"KIRP","BRCA"
"HNSC","LUSC"
"HNSC","BRCA"
"HNSC","KIRC"
"HNSC","LUSC"
"HNSC","BLCA"
"HNSC","LIHC"
"HNSC","BRCA"
"HNSC","OV"
"HNSC","HNSC"
"HNSC","OV"
"HNSC","HNSC"
"HNSC","THCA"
"HNSC","LIHC"
"HNSC","HNSC"
"LIHC","LIHC"
"LIHC","OV"
"LIHC","BLCA"
"LIHC","OV"
"LIHC","OV"
"SKCM","SKCM"
"SKCM","SKCM"
"SKCM","THCA"
"SKCM","SKCM"
"SKCM","SKCM"
"SKCM","THCA"
"SKCM","BLCA"
"SKCM","THCA"
"SKCM","SKCM"
"SKCM","SKCM"
"UCEC","BRCA"
"UCEC","UCEC"
"UCEC","UCEC"
"UCEC","LIHC"
"UCEC","KIRC"
"UCEC","UCEC"
"UCEC","UCEC"
"UCEC","LUAD"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","OV"
"BRCA","PRAD"
"BRCA","OV"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","LGG"
"BRCA","OV"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","GBM"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","COAD"
"BRCA","STAD"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","HNSC"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","LIHC"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","GBM"
"BRCA","HNSC"
"BRCA","HNSC"
"BRCA","SARC"
"BRCA","BRCA"
"BRCA","UCEC"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","BLCA"
"BRCA","LGG"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","LUAD"
"BRCA","PRAD"
"THCA","THCA"
"THCA","PCPG"
"THCA","THCA"
"THCA","KIRP"
"THCA","THCA"
"THCA","PRAD"
"THCA","THCA"
"THCA","THCA"
"THCA","PCPG"
"THCA","THCA"
"THCA","THCA"
"THCA","THCA"
"THCA","THCA"
"UCEC","UCEC"
"UCEC","UCS"
"UCEC","UCEC"
"BLCA","OV"
"KIRC","KIRP"
"KIRC","KIRC"
"KIRC","KIRC"
"KIRC","BRCA"
"KIRC","KIRC"
"KIRC","KIRC"
"KIRC","BRCA"
"KIRC","BRCA"
"KIRC","KIRC"
"KIRC","KIRC"
"KIRC","PRAD"
"KIRC","PRAD"
"KIRC","KIRC"
"KIRC","KIRC"
"KIRC","KIRC"
"KIRC","KIRC"
"KIRC","KIRC"
"KIRC","KIRC"
"KIRC","KIRC"
"KIRC","KIRC"
"KIRC","BLCA"
"KIRC","KIRC"
"KIRC","KIRC"
"KIRC","KIRC"
"KIRC","KIRC"
"KIRC","KIRC"
"KIRC","KIRP"
"KIRP","MESO"
"KIRP","BRCA"
"KIRP","BLCA"
"KIRP","KIRP"
"KIRP","LIHC"
"KIRP","KIRP"
"KIRP","CESC"
"KIRP","LUSC"
"KIRP","LIHC"
"KIRP","KIRC"
"KIRP","BRCA"
"STAD","BRCA"
"STAD","COAD"
"STAD","CESC"
"STAD","BRCA"
"STAD","LUAD"
"STAD","SKCM"
"STAD","THYM"
"STAD","COAD"
"STAD","UCEC"
"STAD","BRCA"
"STAD","BRCA"
"STAD","COAD"
"STAD","COAD"
"STAD","GBM"
"STAD","OV"
"STAD","LUSC"
"STAD","BRCA"
"STAD","BRCA"
"STAD","BRCA"
"STAD","BRCA"
"STAD","LUAD"
"STAD","UCEC"
"STAD","LUAD"
"STAD","BRCA"
"STAD","STAD"
"STAD","UCEC"
"STAD","OV"
"STAD","LUAD"
"STAD","OV"
"STAD","LUSC"
"STAD","BRCA"
"STAD","BRCA"
"STAD","LIHC"
"STAD","OV"
"STAD","LUAD"
"STAD","HNSC"
"STAD","STAD"
"STAD","STAD"
"STAD","BRCA"
"UCEC","UCEC"
"UCEC","UCEC"
"UCEC","UCEC"
"UCEC","UCEC"
"UCEC","UCEC"
"UCEC","UCEC"
"BLCA","BLCA"
"BLCA","OV"
"BLCA","KIRC"
"BLCA","BLCA"
"BLCA","LUSC"
"BLCA","GBM"
"LIHC","OV"
"BLCA","BRCA"
"BLCA","CESC"
"CESC","SARC"
"CESC","BRCA"
"CESC","CESC"
"CESC","KIRC"
"CESC","LUAD"
"CESC","STAD"
"CESC","UVM"
"CESC","BRCA"
"CESC","THYM"
"CESC","PRAD"
"CESC","BRCA"
"CESC","UCEC"
"CESC","CESC"
"CESC","GBM"
"CESC","LUAD"
"CESC","HNSC"
"CESC","CESC"
"CESC","CESC"
"CESC","LUSC"
"CESC","PAAD"
"BRCA","BRCA"
"BRCA","THCA"
"BRCA","OV"
"BRCA","OV"
"BRCA","LUAD"
"BRCA","PRAD"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","OV"
"BRCA","LUSC"
"BRCA","BRCA"
"BRCA","KIRP"
"BRCA","BRCA"
"BRCA","OV"
"BRCA","OV"
"BRCA","BRCA"
"BRCA","PRAD"
"HNSC","OV"
"COAD","COAD"
"COAD","LUSC"
"LIHC","LGG"
"LIHC","LUSC"
"LIHC","OV"
"LIHC","KIRP"
"LIHC","BRCA"
"LIHC","LIHC"
"LIHC","LUAD"
"LIHC","LIHC"
"LIHC","LIHC"
"STAD","SKCM"
"STAD","OV"
"STAD","OV"
"STAD","LUAD"
"STAD","GBM"
"STAD","BLCA"
"STAD","HNSC"
"STAD","STAD"
"THCA","THCA"
"BLCA","BLCA"
"BLCA","BLCA"
"BLCA","PCPG"
"BLCA","PCPG"
"BLCA","BLCA"
"BLCA","BRCA"
"BLCA","BLCA"
"BLCA","HNSC"
"BLCA","BLCA"
"BLCA","BLCA"
"BLCA","BLCA"
"BLCA","PRAD"
"STAD","PRAD"
"STAD","KIRP"
"STAD","STAD"
"STAD","BRCA"
"STAD","LUSC"
"STAD","COAD"
"STAD","GBM"
"STAD","UCEC"
"STAD","BRCA"
"STAD","OV"
"PRAD","GBM"
"PRAD","PRAD"
"PRAD","CESC"
"PRAD","KIRP"
"PRAD","BLCA"
"READ","READ"
"READ","COAD"
"READ","COAD"
"KIRC","KIRC"
"KIRC","KIRC"
"KIRC","PRAD"
"KIRC","KIRC"
"KIRC","BRCA"
"KIRC","KIRC"
"KIRC","PRAD"
"KIRC","KIRC"
"KIRC","KIRC"
"KIRC","KIRC"
"KIRC","KIRC"
"KIRC","KIRC"
"KIRC","PRAD"
"KIRC","KIRC"
"KIRC","BRCA"
"KIRC","KIRC"
"KIRC","KIRP"
"COAD","COAD"
"COAD","COAD"
"READ","COAD"
"COAD","COAD"
"COAD","COAD"
"COAD","BLCA"
"COAD","COAD"
"COAD","COAD"
"COAD","COAD"
"COAD","COAD"
"HNSC","OV"
"HNSC","UCS"
"HNSC","HNSC"
"HNSC","BLCA"
"HNSC","BRCA"
"HNSC","OV"
"HNSC","HNSC"
"HNSC","BRCA"
"HNSC","LUSC"
"HNSC","HNSC"
"HNSC","OV"
"HNSC","HNSC"
"HNSC","LIHC"
"HNSC","HNSC"
"HNSC","HNSC"
"HNSC","LUSC"
"HNSC","COAD"
"HNSC","BRCA"
"HNSC","LUSC"
"HNSC","LIHC"
"HNSC","LUSC"
"HNSC","SARC"
"HNSC","BRCA"
"HNSC","OV"
"HNSC","UCEC"
"HNSC","SKCM"
"HNSC","HNSC"
"HNSC","KIRC"
"HNSC","HNSC"
"HNSC","HNSC"
"HNSC","BRCA"
"HNSC","BRCA"
"HNSC","HNSC"
"HNSC","HNSC"
"HNSC","OV"
"HNSC","HNSC"
"HNSC","HNSC"
"HNSC","HNSC"
"HNSC","GBM"
"HNSC","KIRP"
"HNSC","THYM"
"HNSC","PRAD"
"HNSC","LUSC"
"HNSC","BRCA"
"HNSC","LIHC"
"HNSC","CESC"
"HNSC","HNSC"
"HNSC","BRCA"
"HNSC","LUSC"
"HNSC","OV"
"HNSC","BRCA"
"HNSC","OV"
"HNSC","HNSC"
"HNSC","HNSC"
"HNSC","HNSC"
"HNSC","SKCM"
"HNSC","PRAD"
"HNSC","HNSC"
"HNSC","HNSC"
"HNSC","BRCA"
"LGG","BRCA"
"LGG","LGG"
"LGG","GBM"
"LGG","GBM"
"LGG","LGG"
"LGG","LGG"
"BLCA","SARC"
"BLCA","BLCA"
"BLCA","BLCA"
"HNSC","COAD"
"HNSC","LUSC"
"HNSC","HNSC"
"HNSC","UCEC"
"HNSC","CESC"
"HNSC","HNSC"
"HNSC","LUSC"
"HNSC","HNSC"
"HNSC","OV"
"HNSC","PRAD"
"HNSC","HNSC"
"HNSC","HNSC"
"HNSC","LUSC"
"HNSC","HNSC"
"HNSC","HNSC"
